"ID";"Area (microns²)";"Perimeter (mm)";"Center X";"Center Y";"Image ID";"Image filename";"User";"Term";"Annotation thumb";"Annotation in Cytomine"
"1349418";"21386.873858406347";"0.5475773275161098";"19866.85";"35381.23";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349418/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349418"
"1349405";"22437.867874200645";"0.564973438306484";"9700.68";"35449.40";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349405/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349405"
"1349392";"25048.26565354115";"0.5920889898440144";"28969.97";"35488.67";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349392/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349392"
"1349379";"34070.59404392058";"0.692593640085824";"32862.84";"35598.31";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349379/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349379"
"1349366";"33170.96254896432";"0.6844978871913158";"25602.69";"35640.10";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349366/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349366"
"1349353";"19125.744777107517";"0.5142784174912655";"20761.43";"35580.52";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349353/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349353"
"1349340";"25896.7628849286";"0.6032826575939157";"22704.64";"35898.98";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349340/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349340"
"1349327";"26972.240139139856";"0.6130910742626878";"31201.05";"35857.80";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349327/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349327"
"1349314";"19199.832076692164";"0.5315039190362151";"33601.55";"36038.02";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349314/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349314"
"1349301";"24535.6478491863";"0.5802284777621182";"29032.07";"36303.33";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349301/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349301"
"1349288";"31614.109122753318";"0.6615520931509566";"30286.86";"36472.18";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349288/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349288"
"1349275";"21579.67936093982";"0.5436725019778725";"23493.75";"36405.75";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349275/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349275"
"1349262";"23842.721195239734";"0.5749383338775853";"35581.86";"36490.15";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349262/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349262"
"1349249";"14527.741595657717";"0.4516734988906537";"22433.05";"36711.78";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349249/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349249"
"1349236";"16332.615327707163";"0.47813716925766864";"10898.15";"37382.41";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349236/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349236"
"1349223";"37574.63002547975";"0.7360209280150636";"33202.73";"37824.41";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349223/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349223"
"1349210";"35285.829784095375";"0.722881091522803";"33968.70";"38316.23";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349210/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349210"
"1349197";"12959.794202038798";"0.42609058866364313";"28538.48";"38176.12";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349197/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349197"
"1349184";"28355.288075963803";"0.6272310633306741";"30349.30";"39145.44";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349184/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349184"
"1349171";"12577.753669241014";"0.42185886469229567";"22994.39";"39173.11";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349171/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349171"
"1349158";"11354.86691706108";"0.4016029264633508";"8458.97";"39563.45";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349158/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349158"
"1349145";"23928.41252969917";"0.5820213391719157";"11644.60";"39980.16";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349145/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349145"
"1349132";"27656.49564614666";"0.6186075207867382";"28595.87";"40060.71";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349132/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349132"
"1349119";"18536.999403299913";"0.5107342089752027";"18433.07";"40170.36";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349119/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349119"
"1349106";"18226.240799018095";"0.5052427776454776";"8696.00";"40586.22";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349106/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349106"
"1349093";"29180.322203868516";"0.6336562771154287";"34164.36";"40771.83";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349093/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349093"
"1349080";"23580.674034058447";"0.5852306154767011";"16104.18";"41099.82";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349080/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349080"
"1349067";"32362.633130604925";"0.6830945278020212";"32415.29";"41201.52";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349067/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349067"
"1349054";"20867.115109513135";"0.5382628044785838";"10892.91";"41093.76";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349054/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349054"
"1349041";"26213.89733254817";"0.6041392748255588";"24098.54";"41621.05";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349041/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349041"
"1349028";"23154.895215963566";"0.567733111257316";"32788.81";"41886.63";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349028/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349028"
"1349015";"20457.53093349616";"0.5408849428418407";"22930.31";"42291.62";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349015/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349015"
"1349002";"16992.64263003078";"0.4855118874960177";"7180.14";"42371.02";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1349002/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1349002"
"1348989";"23852.539993979877";"0.5777756508967756";"30225.21";"42738.43";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348989/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348989"
"1348976";"36048.38064728993";"0.7084756160978914";"13650.95";"42909.82";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348976/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348976"
"1348963";"18222.03274241531";"0.5013245770995819";"20435.98";"42911.65";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348963/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348963"
"1348950";"12777.572599446024";"0.42319891861454406";"27628.20";"43162.30";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348950/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348950"
"1348937";"14162.788323005023";"0.4439321006031836";"27021.37";"43235.53";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348937/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348937"
"1348924";"27216.689972709082";"0.6125678190402939";"32090.54";"43385.24";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348924/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348924"
"1348911";"16775.608922813884";"0.4976585090159054";"20739.17";"43529.25";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348911/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348911"
"1348898";"29758.99374520227";"0.6458091632729823";"30412.25";"43614.14";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348898/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348898"
"1348885";"27752.005779346324";"0.618889956018763";"25029.46";"43916.87";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348885/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348885"
"1348872";"24460.79544840098";"0.5856326153113364";"13372.04";"44003.33";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348872/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348872"
"1348859";"15045.587591549503";"0.4590273609172632";"7813.39";"44099.35";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348859/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348859"
"1348846";"31565.015129052754";"0.6585220486035356";"33186.95";"44326.69";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348846/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348846"
"1348833";"22100.075694166648";"0.5501396797688175";"10264.63";"44583.89";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348833/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348833"
"1348820";"21871.0554014749";"0.5464737985498938";"22236.12";"44724.51";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348820/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348820"
"1348807";"23320.0295584112";"0.5706303755517288";"27125.91";"44950.12";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348807/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348807"
"1348794";"18315.502605746555";"0.5055541377775953";"29165.10";"44945.45";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348794/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348794"
"1348781";"13283.432009862876";"0.4321934144079907";"12172.71";"45328.42";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348781/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348781"
"1348768";"16869.20630301198";"0.48362299296578104";"16132.12";"45344.99";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348768/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348768"
"1348755";"26461.53508778625";"0.5996725877908372";"23495.84";"45537.93";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348755/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348755"
"1348742";"23410.821567540836";"0.5746892432963567";"8177.38";"45752.29";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348742/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348742"
"1348729";"15114.446699597178";"0.45717260494754747";"11627.28";"45787.77";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348729/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348729"
"1348716";"23117.405257137696";"0.5669143318124529";"17090.92";"45918.76";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348716/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348716"
"1348703";"14367.070343546397";"0.4561304942238943";"27382.63";"45903.89";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348703/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348703"
"1348690";"20665.00087570658";"0.5435090406913673";"6417.12";"46099.97";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348690/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348690"
"1348677";"22601.982081714097";"0.564325964344587";"33384.59";"46339.98";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348677/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348677"
"1348664";"6740.414059799749";"0.30968357336297303";"7337.55";"46542.38";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348664/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348664"
"1348651";"27131.763739450318";"0.6126296435271938";"21501.51";"46920.80";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348651/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348651"
"1348638";"23435.814873424904";"0.5701070933520964";"19528.40";"46962.85";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348638/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348638"
"1348625";"21270.578475925708";"0.5408475294009923";"18719.74";"47191.59";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348625/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348625"
"1348612";"21275.296599995767";"0.5451842987957783";"9197.45";"47293.63";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348612/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348612"
"1348599";"23236.250976953364";"0.5686446693314309";"17976.69";"47320.62";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348599/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348599"
"1348586";"16649.749775326778";"0.4773952720093972";"25476.22";"47326.97";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348586/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348586"
"1348573";"6868.696027755284";"0.306843853219225";"22711.38";"47246.92";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348573/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348573"
"1348560";"18180.844794453405";"0.5101321911650788";"31734.20";"47917.00";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348560/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348560"
"1348547";"18887.288236275766";"0.511256200360337";"29711.63";"48065.30";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348547/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348547"
"1348534";"16009.99765481716";"0.47329109329766";"24133.36";"48170.37";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348534/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348534"
"1348521";"5595.69514694052";"0.28047509965751205";"28170.74";"48231.81";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348521/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348521"
"1348508";"7584.065650250568";"0.3236391327053655";"26611.43";"48536.77";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348508/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348508"
"1348495";"8765.126870134869";"0.34791883129071877";"10313.46";"48869.57";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348495/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348495"
"1348482";"22331.901357927265";"0.5559470618414751";"11262.50";"49090.48";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348482/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348482"
"1348469";"23874.98296252889";"0.5795813886981187";"20814.47";"49177.81";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348469/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348469"
"1348456";"15302.279044327226";"0.46967355097135693";"11971.19";"49727.66";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348456/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348456"
"1348443";"20251.97374428728";"0.5318578475764449";"10662.32";"49952.90";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348443/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348443"
"1348430";"14324.989777517294";"0.4667336423176261";"19536.57";"49979.10";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348430/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348430"
"1348417";"19616.81223098095";"0.5158763624396133";"17175.27";"50017.58";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348417/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348417"
"1348404";"25942.923990693846";"0.6020994223977392";"31679.35";"50130.36";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348404/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348404"
"1348391";"20520.14171507298";"0.5294533944816262";"7948.10";"50098.01";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348391/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348391"
"1348378";"26656.635893921273";"0.6090276239716895";"20191.27";"50357.23";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348378/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348378"
"1348365";"23153.36501356261";"0.5811516520888057";"6795.84";"50390.98";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348365/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348365"
"1348352";"14846.023695078005";"0.45505577498641886";"24729.30";"50365.64";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348352/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348352"
"1348339";"25460.27265002641";"0.5984633594478677";"10263.35";"50519.16";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348339/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348339"
"1348326";"5284.553992058552";"0.28131697201932293";"29267.40";"50389.87";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348326/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348326"
"1348313";"23937.083676638496";"0.5766653934387493";"24282.13";"50830.04";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348313/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348313"
"1348300";"26477.3471792639";"0.6084873421186466";"12744.28";"50932.67";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348300/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348300"
"1348287";"8049.119663305787";"0.3342455293931543";"25478.40";"50838.10";"13623";"IFTA_EXC_001_NX_III_10_106.svs";"lampert";"Healthy";"http://cytomine.icube.unistra.fr/api/annotation/1348287/crop.png?draw=true&complete=true";"http://cytomine.icube.unistra.fr/#/project/1407/image/13623/annotation/1348287"
